TRGV9,Innate immune pathways
IGHA1,Innate immune pathways
RHOQ,Innate immune pathways
PPIC,Innate immune pathways
ENTPD1,Innate immune pathways
S100A8,Toll-like receptor
KRT14,Toll-like receptor
ALOX12,Innate immune pathways
FCGR1A,Receptor tyrosine kinase
CD47,Receptor tyrosine kinase
RPS3,Toll-like receptor
RCHY1,Innate immune pathways
SPHK1,Innate immune pathways
GNMT,Innate immune pathways
TXN,Toll-like receptor
SPOP,Innate immune pathways
PRDX4,Toll-like receptor
SULT2A1,Toll-like receptor
MIF4GD,Innate immune pathways
RUFY1,JAK/STAT
BATF,JAK/STAT
FCGR3A,JAK/STAT
CD55,JAK/STAT
RCHY1,JAK/STAT
IKZF1,JAK/STAT
RUNX3,T-cell receptor
IL1RL2,JAK/STAT
HOPX,Innate immune pathways
CCR9,Innate immune pathways
IL18RAP,Innate immune pathways
RBPJ,Innate immune pathways
IL1RL2,Receptor tyrosine kinase
IL18R1,Innate immune pathways
CTBP2,JAK/STAT
SIPA1,JAK/STAT
HNRNPU,JAK/STAT
SNRNP70,Toll-like receptor
CXCR6,Innate immune pathways
PTPN4,Innate immune pathways
SOX13,Innate immune pathways
NUCB2,Innate immune pathways
SGTA,Innate immune pathways
PSMA3,Innate immune pathways
TSN,Receptor tyrosine kinase
TDRD7,Receptor tyrosine kinase
CRELD2,Innate immune pathways
THAP11,Innate immune pathways
SH3GLB1,Innate immune pathways
ZBTB16,Innate immune pathways
HEMGN,Innate immune pathways
ZC3H12A,Innate immune pathways
ZFPM1,Innate immune pathways
RCHY1,TGF
SETD7,TGF
DEAF1,JAK/STAT
MCC,Toll-like receptor
CUL4A,JAK/STAT
CUL5,JAK/STAT
VCP,Hedgehog
OTULIN,Innate immune pathways
COPS7A,JAK/STAT
COPS7B,JAK/STAT
SKP2,JAK/STAT
COPS8,JAK/STAT
FBXL18,JAK/STAT
FBXO30,JAK/STAT
FEM1B,JAK/STAT
KLHDC10,JAK/STAT
ZYG11B,JAK/STAT
DCAF11,JAK/STAT
DCAF4,JAK/STAT
UBA3,JAK/STAT
NAE1,JAK/STAT
DCAF1,Hedgehog
CUL4B,JAK/STAT
DDB1,JAK/STAT
KLHL18,JAK/STAT
FBXL15,JAK/STAT
FBXO11,JAK/STAT
FBXO21,JAK/STAT
FBXO22,JAK/STAT
KBTBD6,JAK/STAT
ASB13,JAK/STAT
ASB3,JAK/STAT
BTBD1,JAK/STAT
ARMC5,JAK/STAT
SOCS6,JAK/STAT
BTBD2,JAK/STAT
ASB6,JAK/STAT
FNBP1,JAK/STAT
KBTBD2,JAK/STAT
FBXO3,JAK/STAT
PACSIN1,JAK/STAT
FBXW2,JAK/STAT
FBXO9,JAK/STAT
PACSIN2,JAK/STAT
KBTBD7,JAK/STAT
FBXO7,JAK/STAT
KLHL13,JAK/STAT
PACSIN3,JAK/STAT
KLHL42,JAK/STAT
KLHL12,JAK/STAT
KLHL15,JAK/STAT
KLHL26,JAK/STAT
KLHL36,JAK/STAT
KLHL9,JAK/STAT
KLHL8,JAK/STAT
APPBP2,JAK/STAT
SNX33,JAK/STAT
KLHDC3,JAK/STAT
KLHDC2,JAK/STAT
LRR1,JAK/STAT
LRRC14,JAK/STAT
KLHL22,JAK/STAT
DCAF16,Innate immune pathways
CRBN,Innate immune pathways
DDA1,Innate immune pathways
DDB2,Innate immune pathways
DTL,Innate immune pathways
ZYG11B,Innate immune pathways
SNX9,Innate immune pathways
SNX18,Innate immune pathways
KLHL23,Innate immune pathways
KLHL24,Innate immune pathways
DCAF6,Innate immune pathways
DROSHA,Innate immune pathways
DCAF4,Innate immune pathways
DGCR8,Innate immune pathways
DCAF5,Innate immune pathways
DCAF12,Innate immune pathways
DCAF11,Innate immune pathways
DCAF8,Innate immune pathways
WDTC1,Innate immune pathways
CAND1,Toll-like receptor
ERCC8,Innate immune pathways
DCAF1,Innate immune pathways
TNFRSF12A,Toll-like receptor
OTUB1,Toll-like receptor
UCHL1,Toll-like receptor
OTUB2,Toll-like receptor
RBBP4,Innate immune pathways
AEBP2,Innate immune pathways
RBBP7,Innate immune pathways
KIF5B,Innate immune pathways
VCP,Innate immune pathways
NPLOC4,Innate immune pathways
RAP1GAP,Innate immune pathways
WWP2,Innate immune pathways
DDX5,Innate immune pathways
CIT,Innate immune pathways
SNRPA,Innate immune pathways
SON,Innate immune pathways
PABPC4,Innate immune pathways
FBXL18,Innate immune pathways
LIMA1,Innate immune pathways
CALML3,Innate immune pathways
U2AF1,Innate immune pathways
POTEE,Innate immune pathways
SNRPD3,Innate immune pathways
TUBB4B,Innate immune pathways
SNRPN,Innate immune pathways
ANXA4,Innate immune pathways
LARP1,Innate immune pathways
PLEC,Innate immune pathways
UFD1,Innate immune pathways
NUDT21,Innate immune pathways
IMMT,Innate immune pathways
SRSF3,Innate immune pathways
WWP1,Innate immune pathways
SNRPD2,Innate immune pathways
U2AF2,Innate immune pathways
FLG,Innate immune pathways
FABP5,Innate immune pathways
TRA2A,Innate immune pathways
EWSR1,Innate immune pathways
MTF2,Innate immune pathways
LUC7L2,Innate immune pathways
RALY,Innate immune pathways
SNRPD1,Innate immune pathways
SF3B1,Innate immune pathways
COPB1,Receptor tyrosine kinase
THRAP3,Receptor tyrosine kinase
FAM120A,Receptor tyrosine kinase
SAFB2,Receptor tyrosine kinase
PHF1,Receptor tyrosine kinase
FIP1L1,Receptor tyrosine kinase
SNRPF,Receptor tyrosine kinase
SF3B2,Receptor tyrosine kinase
ZNF638,Receptor tyrosine kinase
DBN1,JAK/STAT
SRSF9,JAK/STAT
SRSF10,JAK/STAT
ILF2,JAK/STAT
SERPINB12,JAK/STAT
ACTN1,JAK/STAT
ASPSCR1,JAK/STAT
CPSF1,JAK/STAT
DSC3,JAK/STAT
EFTUD2,JAK/STAT
ATP5F1C,JAK/STAT
ATP2A2,JAK/STAT
LRRC40,JAK/STAT
IGLL5,JAK/STAT
KLC4,JAK/STAT
NUMA1,JAK/STAT
RBM39,JAK/STAT
KLC2,JAK/STAT
DAZAP1,JAK/STAT
ERH,JAK/STAT
SLC25A10,JAK/STAT
SYNE1,JAK/STAT
FBL,JAK/STAT
AKAP8,JAK/STAT
SDCBP,JAK/STAT
CPSF7,JAK/STAT
LGALS7,JAK/STAT
MYLPF,JAK/STAT
PHF5A,JAK/STAT
SF3B3,JAK/STAT
TPI1,JAK/STAT
CPSF2,JAK/STAT
LRPPRC,Receptor tyrosine kinase
JARID2,Receptor tyrosine kinase
MAGOH,Receptor tyrosine kinase
DYNLT3,Receptor tyrosine kinase
HNRNPAB,Receptor tyrosine kinase
NOP2,Receptor tyrosine kinase
TASOR,Receptor tyrosine kinase
H2AFY,Receptor tyrosine kinase
HYOU1,Receptor tyrosine kinase
KAT7,Receptor tyrosine kinase
THRAP3,Innate immune pathways
ANKFY1,Innate immune pathways
ERH,Innate immune pathways
EPRS,Receptor tyrosine kinase
DHX30,Receptor tyrosine kinase
PRPF8,Receptor tyrosine kinase
BCLAF1,Receptor tyrosine kinase
HIST1H1C,Receptor tyrosine kinase
SRSF1,Receptor tyrosine kinase
PRMT1,Receptor tyrosine kinase
PCNT,Receptor tyrosine kinase
LIMA1,Receptor tyrosine kinase
CDKAL1,Receptor tyrosine kinase
UBB,Receptor tyrosine kinase
DDX5,Receptor tyrosine kinase
AKAP9,Receptor tyrosine kinase
PABPC4,Receptor tyrosine kinase
TRIM28,Receptor tyrosine kinase
ARG1,Receptor tyrosine kinase
SON,Receptor tyrosine kinase
TRA2A,Receptor tyrosine kinase
DHX9,Receptor tyrosine kinase
SRSF10,Receptor tyrosine kinase
MTF2,Receptor tyrosine kinase
PKP1,Receptor tyrosine kinase
NUMA1,Receptor tyrosine kinase
ACIN1,Receptor tyrosine kinase
RBM14,Receptor tyrosine kinase
SRSF9,Receptor tyrosine kinase
ATP5F1B,Receptor tyrosine kinase
GCN1,Receptor tyrosine kinase
FMR1,Receptor tyrosine kinase
H1F0,Receptor tyrosine kinase
DYNC1H1,Receptor tyrosine kinase
EFTUD2,Receptor tyrosine kinase
USP22,TGF
HP1BP3,Innate immune pathways
NCBP1,Innate immune pathways
SAFB2,Innate immune pathways
SF3B2,Innate immune pathways
PHF19,Innate immune pathways
SRSF5,Innate immune pathways
SERPINF1,Innate immune pathways
CHTOP,Innate immune pathways
DDX39B,Innate immune pathways
SORBS2,Innate immune pathways
SF3B3,Innate immune pathways
ALYREF,Innate immune pathways
NCBP3,Innate immune pathways
MYO1C,Innate immune pathways
PPP1R9B,Innate immune pathways
LUC7L,Innate immune pathways
NAT10,Innate immune pathways
SLTM,JAK/STAT
FXR2,JAK/STAT
ZNF326,JAK/STAT
NOP58,JAK/STAT
SNRPD3,JAK/STAT
CHD4,JAK/STAT
ATAD3A,JAK/STAT
YBX3,JAK/STAT
PABPN1,JAK/STAT
U2AF1,JAK/STAT
FYTTD1,JAK/STAT
SRSF7,JAK/STAT
H2AFY2,JAK/STAT
SRSF6,JAK/STAT
TUFM,JAK/STAT
VGF,JAK/STAT
PRDX1,JAK/STAT
CBX8,JAK/STAT
RCC1,JAK/STAT
CCT3,JAK/STAT
SFXN1,JAK/STAT
CBX3,JAK/STAT
LMNB2,Hedgehog
FXR1,Hedgehog
FIP1L1,Hedgehog
SNRPA1,Hedgehog
CPSF7,Hedgehog
SNRPD1,Hedgehog
CDK5RAP2,Hedgehog
CRNKL1,Innate immune pathways
EIF2AK3,Innate immune pathways
SNU13,Innate immune pathways
PDLIM5,Innate immune pathways
NDRG1,Innate immune pathways
NOP2,Innate immune pathways
TPI1,Innate immune pathways
ZC3H13,Innate immune pathways
AKAP8L,Innate immune pathways
SLC39A7,Innate immune pathways
PRKAR2A,Innate immune pathways
RSL1D1,Innate immune pathways
RCN1,Innate immune pathways
CEP57,Innate immune pathways
AQR,JAK/STAT
MFAP1,Receptor tyrosine kinase
PTCD3,Receptor tyrosine kinase
CDC40,Receptor tyrosine kinase
PDIA3,Receptor tyrosine kinase
SF1,Receptor tyrosine kinase
SF3A1,Receptor tyrosine kinase
SPRR2G,Receptor tyrosine kinase
GATAD2B,Receptor tyrosine kinase
ABLIM1,Receptor tyrosine kinase
AIFM1,Notch
COPA,Notch
CPSF6,Notch
DNAJA1,Notch
GSDMA,Notch
NHP2,Notch
DKC1,Notch
HEATR1,Notch
HIST2H2AB,Notch
FUBP3,Notch
LUC7L3,Notch
SYNE1,Notch
SSB,Notch
NUP93,Notch
NOLC1,Notch
NXF1,Notch
PPIB,Notch
PLRG1,Notch
BCAS2,Notch
DDX23,Notch
PHB,Notch
JARID2,Notch
PHB2,Notch
DHX30,Notch
UPF1,Notch
GLYR1,Notch
RCL1,Notch
RBM4,Notch
PGAM5,Notch
SAMM50,Notch
SF3A3,Receptor tyrosine kinase
SART1,Receptor tyrosine kinase
TFAM,Receptor tyrosine kinase
RNF2,Receptor tyrosine kinase
CSRP1,Receptor tyrosine kinase
AFG3L2,Receptor tyrosine kinase
DAZAP1,Receptor tyrosine kinase
NGDN,Receptor tyrosine kinase
GTPBP4,Receptor tyrosine kinase
RBM22,Receptor tyrosine kinase
IGLL5,Receptor tyrosine kinase
PDCD11,Receptor tyrosine kinase
PYCR1,Receptor tyrosine kinase
GDAP1,Receptor tyrosine kinase
MSI2,Receptor tyrosine kinase
SNRPD2,Receptor tyrosine kinase
SSR4,Receptor tyrosine kinase
DDOST,Receptor tyrosine kinase
SNRNP40,Receptor tyrosine kinase
DDX18,Receptor tyrosine kinase
KLK2,Toll-like receptor
ALDOA,Toll-like receptor
REPIN1,Toll-like receptor
SLC25A11,Toll-like receptor
RBM4B,Toll-like receptor
TASOR,Toll-like receptor
RBM5,Toll-like receptor
SDF2L1,Toll-like receptor
DNAJC9,Toll-like receptor
THOC6,Toll-like receptor
EBNA1BP2,Toll-like receptor
UFD1,Toll-like receptor
H1FX,Toll-like receptor
ERGIC1,Toll-like receptor
U2AF1L4,Toll-like receptor
NUP107,Toll-like receptor
RNF114,Toll-like receptor
TBL2,Toll-like receptor
UTP15,Toll-like receptor
RNF2,Toll-like receptor
CBX8,Toll-like receptor
PHC1,Toll-like receptor
ITGA2,Toll-like receptor
SNRPA,Toll-like receptor
ITGA3,Toll-like receptor
ISY1,Toll-like receptor
AHCTF1,Toll-like receptor
NXF1,Toll-like receptor
UTP20,Toll-like receptor
RSL1D1,Toll-like receptor
KDM2A,Toll-like receptor
ABCF1,Receptor tyrosine kinase
RAB7A,Receptor tyrosine kinase
GTF3C3,Receptor tyrosine kinase
PHC3,Receptor tyrosine kinase
CBX4,Receptor tyrosine kinase
PHC2,Receptor tyrosine kinase
KRR1,Receptor tyrosine kinase
LPP,Receptor tyrosine kinase
PNO1,Receptor tyrosine kinase
SMARCA1,Receptor tyrosine kinase
HNRNPH2,Receptor tyrosine kinase
TRA2B,Receptor tyrosine kinase
PRPF19,Receptor tyrosine kinase
TRIP12,Receptor tyrosine kinase
RPL23,Receptor tyrosine kinase
RPL14,Receptor tyrosine kinase
PDS5B,Receptor tyrosine kinase
KRT19,Receptor tyrosine kinase
PBRM1,Receptor tyrosine kinase
RPS3,Receptor tyrosine kinase
CPSF7,Receptor tyrosine kinase
DCAF13,Receptor tyrosine kinase
MAGT1,Receptor tyrosine kinase
DDX27,Receptor tyrosine kinase
MYBBP1A,Receptor tyrosine kinase
DDX50,Receptor tyrosine kinase
CEBPZ,JAK/STAT
RPL31,JAK/STAT
TM7SF2,JAK/STAT
OSTC,JAK/STAT
GTF3C1,JAK/STAT
RPL30,JAK/STAT
RPL7A,JAK/STAT
GTF3C4,JAK/STAT
INTS3,JAK/STAT
NUP107,JAK/STAT
RPL22,JAK/STAT
MEN1,JAK/STAT
NUP205,JAK/STAT
ZNF638,JAK/STAT
SAFB,JAK/STAT
SNRPD2,JAK/STAT
NAT10,JAK/STAT
SMCHD1,JAK/STAT
WDR3,JAK/STAT
TRRAP,JAK/STAT
BSG,JAK/STAT
MMP1,Notch
TMED2,Notch
TBL3,Notch
TUBA1B,Notch
RPL8,Notch
SCAF4,Notch
JUP,Notch
ZNF687,Notch
NIPBL,Notch
FBL,Notch
MTA1,Notch
DAD1,Notch
LBR,Notch
RPL27A,Notch
PCBP1,Notch
PUF60,Notch
NPM3,Notch
SNRPF,Notch
PWP2,Notch
ARGLU1,Notch
EFTUD2,Notch
RPL13A,Notch
EIF4A3,Notch
DLG1,Notch
RAN,Innate immune pathways
RPS23,Innate immune pathways
CPSF1,Innate immune pathways
GNAI1,Innate immune pathways
CFL1,Innate immune pathways
PRPF40A,Innate immune pathways
SRSF6,Innate immune pathways
SRSF10,Innate immune pathways
NUP160,Innate immune pathways
RPS14,Innate immune pathways
HNRNPA0,Innate immune pathways
RPL18,Innate immune pathways
PRPF8,Innate immune pathways
ZNF326,Innate immune pathways
TNFSF15,JAK/STAT
IMP3,JAK/STAT
IL18BP,JAK/STAT
TARDBP,JAK/STAT
SON,JAK/STAT
HIST1H1C,JAK/STAT
THOC2,JAK/STAT
HNRNPA3,JAK/STAT
RALY,JAK/STAT
RPL7,JAK/STAT
NOP2,JAK/STAT
KDM1A,JAK/STAT
RPL11,JAK/STAT
PKP3,JAK/STAT
SRSF3,JAK/STAT
HP1BP3,JAK/STAT
VARS,JAK/STAT
PPIB,JAK/STAT
HNRNPUL2,JAK/STAT
IL18RAP,Toll-like receptor
NOP58,Toll-like receptor
SSRP1,Innate immune pathways
SMC3,Innate immune pathways
HNRNPH3,Innate immune pathways
HNRNPL,Innate immune pathways
NOP56,Innate immune pathways
RBM39,Innate immune pathways
ADNP,Innate immune pathways
SMC1A,Innate immune pathways
PDCD11,JAK/STAT
MS4A2,JAK/STAT
SUPT16H,JAK/STAT
TRIM28,JAK/STAT
ACTG1,JAK/STAT
NUP210,Receptor tyrosine kinase
DDX39A,Receptor tyrosine kinase
KRT2,Receptor tyrosine kinase
HNRNPF,Receptor tyrosine kinase
DDX17,Receptor tyrosine kinase
HNRNPR,Receptor tyrosine kinase
DHX15,Receptor tyrosine kinase
LMNB1,Receptor tyrosine kinase
RBMX,Receptor tyrosine kinase
FLOT2,Receptor tyrosine kinase
EEF1G,Receptor tyrosine kinase
KPNA2,JAK/STAT
MATR3,JAK/STAT
KPNA3,JAK/STAT
HNRNPC,JAK/STAT
HNRNPM,JAK/STAT
NUP98,JAK/STAT
ACTN4,JAK/STAT
NUMA1,TGF
KPNA4,TGF
NCL,TGF
DSP,TGF
KRT1,TGF
NONO,TGF
KRT18,TGF
PHC2,TGF
HNRNPU,TGF
MGA,TGF
TRIM28,TGF
LIMA1,TGF
RPL6,TGF
SON,TGF
RPL4,TGF
SYNCRIP,TGF
RPS3A,TGF
DDX5,TGF
BCOR,TGF
CBX4,TGF
PHC3,TGF
CBX8,TGF
DYNC1H1,TGF
RPS2,TGF
CHD4,TGF
NOP58,TGF
HNRNPL,TGF
HNRNPR,TGF
DHX9,TGF
RPS8,TGF
RPL10,TGF
RPL7,TGF
SCMH1,TGF
AIFM1,TGF
GCN1,TGF
ATP2A2,TGF
CBX6,TGF
HNRNPUL1,TGF
MYBBP1A,TGF
HNRNPA1,TGF
ILF3,TGF
RPL7A,TGF
RING1,TGF
KDM2B,TGF
TUBB4B,TGF
RPS11,TGF
SNRNP200,TGF
RPS24,TGF
RPL18A,TGF
RPL10A,TGF
SUPT16H,TGF
PDE4DIP,TGF
ATP5F1B,TGF
RPL13A,Innate immune pathways
CBX3,Innate immune pathways
RPL28,Innate immune pathways
RPL17-C18ORF32,Innate immune pathways
CBX7,Innate immune pathways
HNRNPUL2,Innate immune pathways
CBX2,Receptor tyrosine kinase
RPS15A,Receptor tyrosine kinase
L3MBTL2,Receptor tyrosine kinase
PDLIM5,Receptor tyrosine kinase
SEC16A,Receptor tyrosine kinase
RPL27A,Receptor tyrosine kinase
CHTOP,Receptor tyrosine kinase
HP1BP3,Receptor tyrosine kinase
ATAD3A,Receptor tyrosine kinase
CLTCL1,Receptor tyrosine kinase
DDX39B,Receptor tyrosine kinase
RPL21,JAK/STAT
RPS13,JAK/STAT
RPL26,JAK/STAT
COPA,JAK/STAT
RPL34,Innate immune pathways
LMNB2,Innate immune pathways
FBL,Innate immune pathways
SCML2,Innate immune pathways
RPL32,Innate immune pathways
RPL15,Innate immune pathways
RPL24,Innate immune pathways
LAS1L,Innate immune pathways
RPL27,Innate immune pathways
PCGF6,Innate immune pathways
RBMX,Innate immune pathways
LAD1,Innate immune pathways
SLC25A11,Innate immune pathways
PCGF1,Innate immune pathways
RPL36,JAK/STAT
RPS26,JAK/STAT
PRPF8,JAK/STAT
POLR2B,JAK/STAT
EPRS,JAK/STAT
EEF2,JAK/STAT
WDR43,JAK/STAT
EIF3A,JAK/STAT
FUBP3,JAK/STAT
DDX56,JAK/STAT
RPL29,JAK/STAT
SSB,JAK/STAT
ZFR,JAK/STAT
SMC3,JAK/STAT
BMS1,JAK/STAT
ZC3H4,JAK/STAT
MYEF2,JAK/STAT
RPL19,JAK/STAT
DCAF7,JAK/STAT
RSL1D1,JAK/STAT
HNRNPDL,JAK/STAT
AKAP9,JAK/STAT
RBM47,JAK/STAT
RPN1,JAK/STAT
PES1,JAK/STAT
EEF1D,JAK/STAT
MRTO4,JAK/STAT
JCAD,JAK/STAT
XRCC5,JAK/STAT
SSRP1,Receptor tyrosine kinase
AKAP8L,Receptor tyrosine kinase
SFXN1,Notch
RRP1,Notch
EIF3B,Notch
BAZ1B,Notch
PYCR1,Notch
RPLP1,Notch
KRR1,Notch
RPL23A,Notch
RAD21,Notch
POGZ,Notch
SPRR1A,Notch
PDS5B,Notch
IQGAP1,Notch
SPECC1,Notch
REPIN1,Receptor tyrosine kinase
RRP1B,Receptor tyrosine kinase
COPG1,Receptor tyrosine kinase
UPF1,Receptor tyrosine kinase
TEX10,Receptor tyrosine kinase
NUP93,Receptor tyrosine kinase
SNRNP70,Receptor tyrosine kinase
VGF,Receptor tyrosine kinase
CBX1,Receptor tyrosine kinase
RAN,Receptor tyrosine kinase
RPS10,Receptor tyrosine kinase
RPS17,Receptor tyrosine kinase
ERH,Receptor tyrosine kinase
HEATR1,Receptor tyrosine kinase
RBM28,Receptor tyrosine kinase
WDR46,Receptor tyrosine kinase
NUP205,Receptor tyrosine kinase
SART3,Receptor tyrosine kinase
RBM5,Receptor tyrosine kinase
SYNE1,Receptor tyrosine kinase
CPT1A,Receptor tyrosine kinase
ZNF326,Receptor tyrosine kinase
NCBP3,Receptor tyrosine kinase
UTP6,Receptor tyrosine kinase
SMARCD2,Receptor tyrosine kinase
MCCC1,Receptor tyrosine kinase
DDX50,JAK/STAT
LARP1,JAK/STAT
SINHCAF,JAK/STAT
STRBP,JAK/STAT
RPS7,JAK/STAT
HSD17B12,JAK/STAT
HIST2H2AB,JAK/STAT
THEM6,JAK/STAT
YAF2,JAK/STAT
NOL9,JAK/STAT
PWP2,JAK/STAT
NOL11,JAK/STAT
DNAJA2,JAK/STAT
G3BP2,JAK/STAT
MRPL11,JAK/STAT
ZNF512,JAK/STAT
GATAD2B,JAK/STAT
POLR2H,JAK/STAT
SPRR2A,JAK/STAT
SLC25A22,JAK/STAT
NDUFS1,JAK/STAT
EIF4A3,TGF
SNRPN,TGF
TIAM2,TGF
RBBP4,TGF
NOL6,TGF
AQR,TGF
COPB1,TGF
UBTF,TGF
LMO7,TGF
TRIM24,TGF
ABCF1,TGF
WDR12,TGF
WIZ,TGF
ATP5PB,TGF
PCGF5,TGF
TRIM26,TGF
PUM3,TGF
PHB2,TGF
THOC6,TGF
ATP5ME,TGF
EMD,TGF
MYL6B,TGF
NHP2,TGF
MRPS26,TGF
RPS19,TGF
ANK3,TGF
CNBP,TGF
CHCHD3,TGF
POLR1A,TGF
HNRNPH3,TGF
KLK2,TGF
NFXL1,TGF
NUDT16L1,TGF
SRSF3,TGF
UTP4,TGF
PCGF3,TGF
SRSF9,TGF
RRP7A,TGF
UACA,Toll-like receptor
PLAA,Toll-like receptor
RFC4,Toll-like receptor
LARP7,Toll-like receptor
DDX31,Toll-like receptor
RNF222,Toll-like receptor
YTHDF2,Toll-like receptor
ATL3,Toll-like receptor
TDRKH,Toll-like receptor
ARFGEF3,Toll-like receptor
IGLL5,Toll-like receptor
RPF2,Toll-like receptor
MSI2,Toll-like receptor
SUGP2,Toll-like receptor
PNO1,Toll-like receptor
PPP6C,Toll-like receptor
OCIAD2,Toll-like receptor
IK,Toll-like receptor
PFKL,Toll-like receptor
ARPC4,Toll-like receptor
ARCN1,Toll-like receptor
CTPS2,Toll-like receptor
TECR,Toll-like receptor
PWP1,Toll-like receptor
RANGAP1,Toll-like receptor
EIF3L,Toll-like receptor
LPP,Toll-like receptor
PARP12,Toll-like receptor
RCN1,Toll-like receptor
SFXN2,Toll-like receptor
FBRS,Toll-like receptor
HNRNPAB,Toll-like receptor
PHF5A,Toll-like receptor
POLR2E,JAK/STAT
MAGOH,JAK/STAT
CIRBP,JAK/STAT
SNU13,JAK/STAT
GPATCH4,JAK/STAT
ARL1,JAK/STAT
PRPF19,JAK/STAT
MAD2L1,JAK/STAT
VDAC3,JAK/STAT
NSA2,JAK/STAT
MAGED2,JAK/STAT
SNRPD1,JAK/STAT
CISD1,JAK/STAT
PURB,JAK/STAT
NIFK,JAK/STAT
RPL7L1,JAK/STAT
ITM2A,JAK/STAT
APOOL,JAK/STAT
COMT,JAK/STAT
RPS4Y1,JAK/STAT
RPS12,JAK/STAT
NDUFA4,JAK/STAT
PPAN,Innate immune pathways
RRP8,Innate immune pathways
RPL38,Innate immune pathways
MRPS22,Innate immune pathways
TUBB2A,Innate immune pathways
CSRP2,Innate immune pathways
RPS19BP1,Innate immune pathways
MRPS7,Innate immune pathways
SLC27A3,Innate immune pathways
CLN6,Innate immune pathways
EIF6,Innate immune pathways
RER1,Innate immune pathways
ZC3H15,Hedgehog
TUBAL3,Hedgehog
IMP3,Hedgehog
AGK,Hedgehog
ZNF346,Hedgehog
HIST1H1D,Hedgehog
NOL7,Hedgehog
PHB,Hedgehog
NDUFA9,Hedgehog
NME3,Hedgehog
RPS15,Hedgehog
ILF3,Hedgehog
TDRD1,Hedgehog
UPF1,Hedgehog
TMED10,JAK/STAT
MRPL48,JAK/STAT
TASOR,JAK/STAT
ATP5MD,JAK/STAT
RHOT2,JAK/STAT
THRAP3,JAK/STAT
HELZ,JAK/STAT
HIST1H4A,JAK/STAT
NCBP1,JAK/STAT
NCL,JAK/STAT
TRA2A,JAK/STAT
HELZ2,JAK/STAT
FAM120A,JAK/STAT
SCAF11,JAK/STAT
SAFB2,JAK/STAT
EIF4A3,JAK/STAT
SRRT,JAK/STAT
NCOA5,JAK/STAT
RING1,Receptor tyrosine kinase
RTCB,Receptor tyrosine kinase
RALY,Receptor tyrosine kinase
CHERP,Receptor tyrosine kinase
WDR33,Receptor tyrosine kinase
PTBP1,Receptor tyrosine kinase
ATXN2,Receptor tyrosine kinase
CAPRIN1,Receptor tyrosine kinase
DROSHA,Receptor tyrosine kinase
SUPT6H,Receptor tyrosine kinase
GEMIN5,Receptor tyrosine kinase
CIRBP,Receptor tyrosine kinase
GAR1,Receptor tyrosine kinase
KHDRBS3,Receptor tyrosine kinase
FAM98A,Receptor tyrosine kinase
AQR,Receptor tyrosine kinase
MTREX,Receptor tyrosine kinase
HIST1H2BD,Receptor tyrosine kinase
PRRC2A,Receptor tyrosine kinase
SMU1,Receptor tyrosine kinase
PAIP1,Receptor tyrosine kinase
CIZ1,JAK/STAT
PKP1,JAK/STAT
YTHDC1,JAK/STAT
ZCCHC8,JAK/STAT
PHC3,JAK/STAT
DDX39B,JAK/STAT
POTEE,Toll-like receptor
FBL,Toll-like receptor
DKC1,Toll-like receptor
GCN1,Toll-like receptor
PHF5A,Receptor tyrosine kinase
STRBP,Receptor tyrosine kinase
SSB,Receptor tyrosine kinase
PHF3,Receptor tyrosine kinase
TNRC6B,Toll-like receptor
ARG1,Toll-like receptor
ZFR,Toll-like receptor
ELAVL2,Toll-like receptor
XRN2,Toll-like receptor
CNBP,Toll-like receptor
PLRG1,Toll-like receptor
PTBP3,Toll-like receptor
NCBP2,Toll-like receptor
NUFIP2,Toll-like receptor
CASC3,Toll-like receptor
HP1BP3,Toll-like receptor
FXR2,Notch
RBFOX2,Notch
REPIN1,Notch
CRNKL1,Notch
PURB,Hedgehog
SNU13,Hedgehog
ZNF787,Hedgehog
SRPK2,Hedgehog
CAPZB,Hedgehog
CPEB4,Innate immune pathways
PURA,Innate immune pathways
SERPINB12,Innate immune pathways
SCMH1,Innate immune pathways
STAU2,Innate immune pathways
SUGP1,Innate immune pathways
PABPN1,Innate immune pathways
PPIL1,Innate immune pathways
P4HB,Innate immune pathways
BUD31,Innate immune pathways
KRR1,Innate immune pathways
CSRP2,Receptor tyrosine kinase
YTHDF3,Receptor tyrosine kinase
STRAP,Receptor tyrosine kinase
PCNP,Receptor tyrosine kinase
UBL5,Receptor tyrosine kinase
SLC25A11,Receptor tyrosine kinase
PRDX4,Receptor tyrosine kinase
ESRP1,Receptor tyrosine kinase
NME1,Receptor tyrosine kinase
AGO1,Receptor tyrosine kinase
WDR12,Receptor tyrosine kinase
DPF2,Receptor tyrosine kinase
ATP5ME,Receptor tyrosine kinase
RSRC1,Receptor tyrosine kinase
SRP14,Receptor tyrosine kinase
MRTO4,Receptor tyrosine kinase
HACD3,Receptor tyrosine kinase
FAM98B,Receptor tyrosine kinase
PPIB,Receptor tyrosine kinase
SRP9,Receptor tyrosine kinase
ZNF385B,Receptor tyrosine kinase
MEPCE,Receptor tyrosine kinase
NOP10,Receptor tyrosine kinase
INTS6,Receptor tyrosine kinase
H1FX,Receptor tyrosine kinase
RPLP1,Receptor tyrosine kinase
PRNP,WNT/Wingless
ADAMTSL1,WNT/Wingless
ALOX5AP,WNT/Wingless
